1,13.456,13.429,14.189,13.677,13.852,13.774
1,13.159,14.774,14.776,13.451,14.411,15.119
1,13.075,14.331,14.463,13.369,14.641,14.064
1,13.027,12.357,15.22,13.238,12.935,14.668
1,13.451,14.411,15.119,13.702,14.12,15.418
1,12.77,13.97,14.917,13.075,14.331,14.463
1,13.466,14.46,14.397,13.159,14.774,14.776
1,13.238,12.935,14.668,13.456,13.429,14.189
1,12.457,13.551,15.434,12.77,13.97,14.917
2,13.702,14.12,15.418,13.934,14.527,14.929
2,14.165,14.873,14.5,14.391,15.169,14.124
2,13.756,14.807,13.591,13.997,14.414,14.038
2,13.819,14.106,14.001,13.466,14.46,14.397
2,13.907,14.505,14.154,14.122,14.18,14.539
2,13.652,14.91,13.713,13.907,14.505,14.154
2,14.122,14.18,14.539,14.305,13.92,14.877
2,13.677,13.852,13.774,13.898,14.216,13.413
2,14.117,14.53,13.099,13.756,14.807,13.591
2,13.997,14.414,14.038,14.2,14.098,14.429
2,14.225,13.703,13.587,13.819,14.106,14.001
2,13.934,14.527,14.929,14.165,14.873,14.5
2,13.898,14.216,13.413,14.117,14.53,13.099
2,14.2,14.098,14.429,14.373,13.847,14.773
3,14.692,13.244,13.157,14.225,13.703,13.587
3,15.229,12.718,12.712,14.692,13.244,13.157
3,15.217,12.106,13.092,15.229,12.718,12.712
4,14.907,14.225,15.228,15.042,14.664,14.762
4,14.601,14.772,15.47,14.77,14.505,15.756
4,14.568,12.644,16.385,14.662,13.309,15.749
4,14.611,14.193,14.69,14.769,14.599,14.267
4,14.786,14.47,15.695,14.943,14.896,15.199
4,14.52,13.649,15.076,14.662,14.133,14.597
4,14.908,14.346,14.717,15.047,14.748,14.3
4,14.778,13.871,15.197,14.908,14.346,14.717
4,14.812,14.544,14.179,14.969,14.895,13.816
4,14.595,14.785,14.542,14.765,14.474,14.908
4,14.373,13.847,14.773,14.52,13.649,15.076
4,15.042,14.664,14.762,15.184,15.036,14.355
4,14.662,14.133,14.597,14.812,14.544,14.179
4,14.77,14.505,15.756,14.93,14.928,15.257
4,14.461,13.715,15.175,14.611,14.193,14.69
4,14.305,13.92,14.877,14.461,13.715,15.175
4,14.943,14.896,15.199,15.105,15.255,14.765
4,14.619,14.735,15.405,14.786,14.47,15.695
4,14.765,14.474,14.908,14.907,14.225,15.228
4,14.806,14.901,15.518,14.964,14.629,15.806
4,14.662,13.309,15.749,14.778,13.871,15.197
4,15.047,14.748,14.3,15.193,15.089,13.936
4,14.969,14.895,13.816,14.553,15.198,14.265
5,14.187,15.467,14.688,14.422,15.063,15.072
5,14.767,15.385,14.383,14.391,15.646,14.805
5,14.399,15.103,15.141,14.601,14.772,15.47
5,14.753,15.439,15.266,14.939,15.09,15.599
5,14.391,15.169,14.124,14.595,14.785,14.542
5,14.391,15.646,14.805,14.617,15.235,15.187
5,14.617,15.235,15.187,14.806,14.901,15.518
5,14.16,15.509,14.762,14.399,15.103,15.141
5,14.905,15.625,14.453,14.529,15.867,14.88
5,14.529,15.867,14.88,14.753,15.439,15.266
5,14.422,15.063,15.072,14.619,14.735,15.405
5,14.553,15.198,14.265,14.187,15.467,14.688
6,15.095,15.286,14.819,15.261,15.589,14.435
6,15.184,15.036,14.355,15.331,15.352,13.999
6,14.931,15.763,15.582,15.133,16.035,15.154
6,15.133,16.035,15.154,15.33,16.265,14.775
6,15.241,15.214,15.393,15.392,15.557,14.957
6,15.261,15.589,14.435,15.41,15.207,14.847
6,15.267,15.403,14.872,15.424,15.702,14.489
6,14.93,14.928,15.257,15.095,15.286,14.819
6,15.193,15.089,13.936,14.767,15.385,14.383
6,15.105,15.255,14.765,15.268,15.56,14.385
6,15.268,15.56,14.385,15.416,15.18,14.799
7,15.149,15.982,15.749,15.343,16.246,15.318
7,15.185,15.888,16.886,15.357,15.577,17.102
7,14.883,16.523,16.686,15.109,16.113,16.948
7,15.146,15.06,15.775,14.725,15.439,16.065
7,14.85,15.557,16.158,15.051,15.876,15.672
7,15.263,16.522,15.591,15.455,16.081,15.946
7,15.207,14.92,16.06,14.775,15.332,16.319
7,14.725,15.439,16.065,14.931,15.763,15.582
7,15.109,16.113,16.948,15.297,15.775,17.169
7,14.952,15.668,16.237,15.149,15.982,15.749
7,15.117,15.844,16.704,15.308,16.166,16.185
7,14.979,16.265,16.631,15.185,15.888,16.886
7,14.775,15.332,16.319,14.972,15.682,15.809
7,14.972,15.682,15.809,15.167,15.976,15.359
7,14.939,15.09,15.599,15.095,14.806,15.889
8,15.027,17.402,16.963,15.297,17.545,16.492
8,13.918,17.565,16.428,14.288,17.615,16.009
8,14.288,17.615,16.009,14.612,17.017,16.376
9,16.393,15.406,16.198,16.44,15.176,16.453
9,15.765,14.746,15.577,15.277,15.182,15.87
9,15.383,15.299,15.951,14.952,15.668,16.237
9,15.644,15.456,15.546,15.755,15.157,15.858
9,16.99,14.107,15.993,16.943,14.689,15.459
9,15.938,15.004,16.206,16.021,15.44,15.692
9,15.978,15.265,15.929,16.053,15.021,16.2
9,16.328,15.686,15.906,16.393,15.406,16.198
9,15.628,14.619,15.479,15.146,15.06,15.775
9,15.775,15.152,15.996,15.862,14.915,16.256
9,16.379,15.38,16.153,16.425,15.15,16.41
9,15.424,15.702,14.489,15.564,15.316,14.902
9,15.845,14.913,16.13,15.932,15.353,15.619
9,15.79,15.131,15.345,15.874,14.869,15.659
9,15.331,15.352,13.999,14.905,15.625,14.453
9,15.564,15.316,14.902,15.676,15.002,15.261
9,15.881,15.562,15.619,15.978,15.265,15.929
9,15.41,15.207,14.847,15.53,14.896,15.206
9,15.416,15.18,14.799,15.534,14.87,15.162
9,15.277,15.182,15.87,14.85,15.557,16.158
9,16.314,15.659,15.858,16.379,15.38,16.153
9,16.432,15.434,16.201,16.476,15.203,16.457
9,16.154,15.408,15.985,16.221,15.158,16.258
9,16.053,15.021,16.2,15.554,15.465,16.453
9,15.834,15.598,16.059,15.379,15.956,16.349
9,15.392,15.557,14.957,15.545,15.847,14.574
9,15.745,15.553,15.627,15.853,15.251,15.936
9,15.853,15.251,15.936,15.938,15.004,16.206
9,16.353,15.179,15.761,15.834,15.598,16.059
9,15.948,15.361,15.734,16.046,15.734,15.277
9,15.626,14.644,15.522,15.703,14.44,15.799
9,15.53,14.896,15.206,15.626,14.644,15.522
9,15.665,15.441,15.698,15.775,15.152,15.996
9,15.932,15.353,15.619,16.031,15.721,15.171
9,15.676,15.002,15.261,15.765,14.746,15.577
9,16.943,14.689,15.459,16.353,15.179,15.761
10,16.372,16.316,15.618,16.477,16.589,15.214
10,15.821,16.44,15.323,15.404,16.664,15.713
10,15.497,16.434,15.725,15.682,16.658,15.316
10,16.321,16.061,15.57,16.418,16.36,15.159
10,16.519,15.897,16.104,16.577,15.609,16.389
10,15.358,16.223,14.96,15.528,15.794,15.356
10,16.092,15.935,16.094,16.188,15.623,16.381
10,16.077,16.413,15.843,16.195,16.032,16.173
10,16.29,16.183,14.907,15.821,16.44,15.323
10,15.603,16.365,14.851,15.758,15.925,15.262
10,16.446,15.874,16.199,16.525,16.229,15.725
10,15.984,16.136,15.534,16.113,16.408,15.129
10,15.952,16.084,15.313,16.066,15.713,15.672
10,16.511,16.352,15.846,16.59,15.999,16.173
10,15.998,16.162,15.593,16.127,16.435,15.183
10,15.308,16.166,16.185,15.497,16.434,15.725
10,16.433,15.855,16.174,16.512,16.21,15.702
10,16.417,15.765,15.952,16.478,15.482,16.243
10,15.753,16.371,15.263,15.339,16.597,15.656
10,16.096,16.365,15.858,16.211,15.992,16.185
10,16.273,15.989,16.076,16.372,16.316,15.618
10,16.713,16.427,15.908,16.794,16.715,15.485
10,16.636,16.01,16.199,16.689,15.719,16.481
10,15.609,15.922,15.271,15.745,15.553,15.627
10,16.507,16.232,15.699,16.596,16.524,15.284
10,16.58,15.954,16.149,16.635,15.664,16.433
10,16.425,15.88,16.169,16.507,16.232,15.699
10,16.543,16.293,15.781,16.632,16.583,15.362
10,16.674,16.369,12.807,16.752,16.522,12.644
10,16.715,16.43,15.91,16.796,16.717,15.487
10,16.22,16.11,14.846,15.753,16.371,15.263
10,16.42,16.148,15.628,16.513,16.443,15.216
10,15.872,15.835,16.056,15.998,16.162,15.593
10,16.59,15.999,16.173,16.647,15.705,16.457
10,16.57,16.369,15.886,16.644,16.017,16.21
10,16.583,16.38,15.893,16.657,16.028,16.218
10,16.369,15.715,15.908,16.432,15.434,16.201
10,16.19,15.88,15.305,16.29,16.183,14.907
10,15.455,16.081,15.946,15.612,15.716,16.252
10,16.561,16.361,15.873,16.636,16.01,16.199
10,16.152,16.046,14.875,15.689,16.312,15.287
10,16.046,16.198,15.589,16.173,16.469,15.182
10,16.211,15.992,16.185,16.299,15.683,16.467
10,15.645,16.431,16.11,15.817,16.68,15.669
10,15.758,15.925,15.262,15.881,15.562,15.619
10,15.858,15.809,15.994,15.984,16.136,15.534
10,16.117,15.805,15.242,16.22,16.11,14.846
10,16.468,15.891,16.207,16.546,16.245,15.734
10,15.689,16.312,15.287,15.277,16.544,15.675
10,15.528,15.794,15.356,15.665,15.441,15.698
10,15.44,16.37,14.861,15.609,15.922,15.271
10,16.11,16.387,15.889,16.224,16.013,16.213
10,16.137,16.029,14.777,15.674,16.292,15.196
10,16.231,15.703,16.038,16.321,16.061,15.57
10,16.727,16.442,15.922,16.807,16.729,15.498
10,16.242,16.025,15.57,16.328,15.686,15.906
10,15.545,15.847,14.574,15.682,15.453,14.985
10,15.528,16.153,16.009,15.682,15.787,16.313
10,16.681,16.395,15.879,16.763,16.683,15.456
10,16.72,16.435,15.917,16.801,16.723,15.493
10,16.694,16.414,15.896,16.776,16.701,15.473
10,16.031,15.721,15.171,16.137,16.029,14.777
10,16.21,16.399,15.813,16.332,16.663,15.396
10,16.335,16.108,15.616,16.417,15.765,15.952
10,15.674,16.292,15.196,15.263,16.522,15.591
10,16.285,16.056,15.57,16.369,15.715,15.908
10,16.646,16.359,15.848,16.729,16.649,15.426
10,16.575,16.276,15.762,16.661,16.569,15.344
10,16.439,16.244,15.775,16.519,15.897,16.104
10,16.249,15.932,15.948,16.331,15.621,16.248
10,16.22,15.849,15.771,16.301,15.539,16.082
10,16.127,16.435,15.183,16.242,16.025,15.57
10,16.1,16.254,15.638,16.225,16.522,15.229
10,15.844,16.206,15.701,15.973,15.834,16.033
10,16.113,16.225,15.414,16.22,15.849,15.771
10,16.066,15.713,15.672,16.154,15.408,15.985
10,16.335,15.793,16.097,16.42,16.148,15.628
10,16.546,16.245,15.734,16.633,16.539,15.317
10,16.603,16.401,15.913,16.676,16.049,16.237
10,15.969,16.248,16.025,16.089,15.89,16.332
11,16.363,16.164,16.355,16.447,15.849,16.631
11,15.611,16.319,16.364,15.782,16.59,15.896
11,16.251,16.398,16.927,16.355,16.076,17.164
11,16.163,16.147,16.335,16.278,16.463,15.862
11,16.261,16.26,16.449,16.374,16.572,15.972
11,16.294,16.444,16.97,16.397,16.12,17.206
11,16.285,16.435,16.961,16.388,16.111,17.197
11,16.278,16.427,16.954,16.381,16.104,17.19
11,16.295,16.445,16.971,16.397,16.121,17.206
11,16.387,16.13,17.154,15.91,16.499,17.376
11,16.373,16.115,17.14,15.897,16.484,17.363
11,16.054,15.767,16.871,16.163,16.147,16.335
11,16.388,16.131,17.155,15.911,16.5,17.377
11,16.381,16.104,17.19,16.477,16.472,16.643
11,16.221,15.158,16.258,15.713,15.595,16.512
11,16.163,16.308,16.843,16.27,15.988,17.083
11,15.727,16.304,17.194,15.888,16.619,16.655
11,15.554,15.465,16.453,15.117,15.844,16.704
11,16.357,15.457,16.704,16.425,15.88,16.169
11,16.397,16.121,17.206,16.493,16.489,16.659
11,16.386,16.129,17.154,15.91,16.498,17.376
11,16.243,16.39,16.919,16.347,16.068,17.157
11,16.376,16.099,17.185,16.473,16.468,16.638
11,15.864,15.544,16.626,15.978,15.931,16.101
11,16.39,16.133,17.157,15.913,16.502,17.379
11,16.179,16.322,16.855,16.286,16.002,17.095
11,16.352,16.092,17.119,15.876,16.463,17.342
11,16.363,16.104,17.13,15.887,16.474,17.353
11,16.39,16.133,17.157,15.913,16.502,17.379
11,16.189,15.92,16.955,15.72,16.296,17.185
11,16.268,16.417,16.944,16.372,16.094,17.181
11,16.344,16.079,17.108,15.868,16.45,17.331
11,16.393,15.522,16.796,16.462,15.943,16.256
11,16.323,15.784,16.554,16.393,15.522,16.796
11,15.685,16.28,17.165,15.849,16.595,16.627
11,16.281,16.431,16.957,16.384,16.107,17.193
11,16.25,16.032,16.221,16.337,15.722,16.502
11,16.355,16.076,17.164,16.452,16.445,16.618
11,16.087,15.819,16.869,15.621,16.199,17.101
11,16.378,16.12,17.145,15.901,16.489,17.367
11,15.737,16.313,17.201,15.897,16.628,16.662
11,16.385,16.374,16.551,16.493,16.682,16.07
11,16.29,16.027,17.058,15.817,16.399,17.283
11,16.352,16.073,17.161,16.449,16.443,16.615
11,16.393,16.117,17.202,16.489,16.485,16.655
11,16.382,16.104,17.191,16.478,16.473,16.643
11,16.395,16.139,17.162,15.918,16.507,17.384
11,16.089,15.89,16.332,16.184,15.594,16.596
11,16.396,16.139,17.163,15.918,16.508,17.385
11,15.711,16.382,16.279,15.86,16.008,16.57
11,15.95,15.655,16.697,15.488,16.041,16.936
11,16.287,15.717,16.458,16.357,15.457,16.704
11,16.184,15.594,16.596,16.273,15.989,16.076
11,16.357,16.078,17.166,16.454,16.448,16.62
11,16.398,16.121,17.207,16.493,16.49,16.659
11,16.281,16.431,16.957,16.384,16.107,17.193
11,16.208,15.937,16.972,15.737,16.313,17.201
11,16.372,16.094,17.181,16.468,16.463,16.634
11,16.381,16.124,17.148,15.904,16.493,17.37
11,15.269,15.969,16.764,15.453,16.285,16.246
11,16.038,16.168,16.709,16.149,15.854,16.954
11,16.393,16.136,17.16,15.916,16.505,17.382
11,16.254,16.231,16.415,16.366,16.544,15.939
11,15.379,15.956,16.349,14.979,16.265,16.631
11,16.154,15.273,16.57,16.231,15.703,16.038
11,16.178,16.32,16.853,16.284,16.0,17.093
11,15.739,15.417,16.515,15.858,15.809,15.994
11,16.298,16.448,16.974,16.4,16.124,17.209
11,16.395,16.119,17.205,16.491,16.487,16.657
11,16.009,16.149,16.683,16.122,15.835,16.929
11,16.27,15.988,17.083,16.371,16.361,16.54
11,16.257,16.405,16.933,16.361,16.082,17.17
11,15.817,16.399,17.283,15.974,16.711,16.741
11,16.384,16.107,17.193,16.48,16.476,16.646
11,16.198,16.343,16.877,16.304,16.023,17.116
11,16.164,16.215,16.357,16.283,16.523,15.885
11,16.149,15.854,16.954,16.254,16.231,16.415
11,16.289,16.439,16.965,16.392,16.115,17.201
11,16.279,16.429,16.955,16.382,16.105,17.192
11,16.022,16.155,16.7,16.134,15.841,16.946
11,15.357,15.577,17.102,15.516,15.959,16.538
11,16.017,15.085,16.272,16.097,15.518,15.757
11,15.713,15.595,16.512,15.269,15.969,16.764
11,16.393,16.137,17.16,15.916,16.505,17.382
11,16.371,16.092,17.179,16.467,16.461,16.632
11,16.361,16.082,17.17,16.458,16.452,16.624
11,16.277,16.427,16.953,16.381,16.103,17.19
11,16.393,16.137,17.161,15.916,16.505,17.382
11,16.29,16.007,17.1,16.39,16.379,16.556
11,16.399,16.122,17.208,16.494,16.491,16.66
11,15.938,16.079,16.623,16.054,15.767,16.871
11,15.86,16.008,16.57,15.979,15.699,16.82
11,16.366,16.108,17.133,15.89,16.477,17.356
11,16.228,16.204,16.39,16.341,16.518,15.915
11,16.397,16.121,17.207,16.493,16.489,16.659
11,16.197,15.927,16.965,15.727,16.304,17.194
11,16.4,16.124,17.21,16.496,16.492,16.662
11,16.384,16.126,17.151,15.907,16.495,17.373
11,16.394,16.117,17.203,16.49,16.486,16.655
11,15.431,16.165,16.992,15.61,16.475,16.463
11,16.313,16.051,17.081,15.839,16.423,17.305
11,16.286,16.436,16.962,16.389,16.112,17.198
11,16.091,16.081,16.285,16.21,16.399,15.813
11,16.224,16.013,16.213,16.313,15.704,16.494
11,15.992,15.7,16.736,15.529,16.084,16.974
11,16.384,16.126,17.151,15.907,16.495,17.373
11,16.299,16.037,17.068,15.826,16.409,17.293
11,16.397,16.12,17.206,16.492,16.488,16.658
11,16.381,16.103,17.19,16.477,16.472,16.642
11,16.4,16.124,17.209,16.496,16.492,16.661
11,16.309,16.046,17.076,15.835,16.418,17.301
11,15.672,16.248,17.141,15.835,16.565,16.604
11,15.718,16.292,17.182,15.879,16.609,16.644
11,16.151,16.292,16.828,16.259,15.974,17.069
11,16.381,16.123,17.148,15.904,16.493,17.37
11,16.173,15.878,16.976,16.276,16.255,16.437
11,16.259,15.974,17.069,16.359,16.347,16.526
11,16.29,16.44,16.966,16.392,16.116,17.202
11,16.062,16.193,16.732,16.173,15.878,16.976
11,16.297,16.447,16.973,16.399,16.123,17.208
11,16.395,16.138,17.162,15.918,16.507,17.384
11,15.753,15.443,16.582,15.872,15.835,16.056
11,16.366,16.108,17.133,15.89,16.477,17.356
11,15.932,16.165,16.64,16.052,15.843,16.891
11,16.331,16.05,17.14,16.429,16.421,16.595
11,16.367,15.427,16.711,16.433,15.855,16.174
11,16.153,15.904,16.934,15.685,16.28,17.165
11,16.401,16.125,17.21,16.496,16.493,16.662
11,16.384,16.373,16.549,16.491,16.681,16.069
11,16.317,16.055,17.084,15.843,16.427,17.309
11,16.393,16.116,17.202,16.489,16.485,16.654
11,16.4,16.124,17.209,16.495,16.492,16.661
11,16.39,16.133,17.157,15.913,16.502,17.379
11,16.284,16.068,16.254,16.369,15.756,16.533
11,16.394,16.137,17.161,15.917,16.506,17.383
11,16.231,16.101,16.275,16.323,15.784,16.554
11,16.294,16.445,16.97,16.397,16.121,17.206
11,16.296,16.447,16.973,16.399,16.123,17.208
11,16.249,16.396,16.925,16.353,16.074,17.162
11,16.31,16.048,17.077,15.836,16.419,17.302
11,16.29,16.441,16.967,16.393,16.117,17.202
11,15.85,16.434,17.316,16.006,16.745,16.772
11,16.394,16.137,17.161,15.916,16.506,17.383
11,16.389,16.132,17.156,15.912,16.501,17.378
11,16.262,15.366,16.63,16.335,15.793,16.097
11,16.284,16.0,17.093,16.384,16.373,16.549
11,15.826,16.409,17.293,15.983,16.721,16.75
11,16.295,16.445,16.971,16.397,16.121,17.206
11,16.379,16.122,17.146,15.903,16.491,17.369
11,15.849,16.434,17.317,16.006,16.745,16.773
11,16.391,16.114,17.2,16.486,16.482,16.652
11,16.342,16.062,17.151,16.439,16.432,16.605
11,16.232,16.357,16.9,16.336,16.037,17.138
11,16.392,16.115,17.201,16.487,16.483,16.653
11,15.839,16.423,17.305,15.996,16.734,16.762
11,16.298,16.449,16.974,16.4,16.124,17.209
11,16.374,16.116,17.141,15.898,16.486,17.364
11,16.324,16.063,17.091,15.85,16.434,17.316
11,15.297,15.775,17.169,15.47,16.133,16.608
11,16.297,16.448,16.974,16.4,16.124,17.209
11,15.797,16.379,17.265,15.955,16.692,16.723
11,16.27,16.005,17.039,15.797,16.379,17.265
11,16.397,16.121,17.206,16.493,16.489,16.658
11,16.395,16.139,17.163,15.918,16.508,17.384
11,16.296,16.447,16.972,16.399,16.122,17.208
11,15.441,15.992,16.892,15.611,16.319,16.364
11,16.362,16.103,17.129,15.886,16.473,17.352
11,16.361,16.082,17.17,16.458,16.452,16.623
11,16.399,16.123,17.208,16.495,16.491,16.66
11,16.382,16.124,17.149,15.905,16.493,17.371
11,16.273,16.422,16.949,16.376,16.099,17.185
11,16.122,15.835,16.929,16.228,16.213,16.392
11,16.399,16.123,17.208,16.495,16.491,16.66
11,16.295,16.012,17.104,16.395,16.384,16.56
11,16.228,16.213,16.392,16.341,16.526,15.917
11,15.682,15.787,16.313,15.806,15.484,16.574
11,15.626,16.343,16.4,15.796,16.614,15.93
11,15.576,16.398,16.334,15.753,16.657,15.872
11,16.29,16.44,16.966,16.392,16.116,17.202
11,16.36,16.101,17.127,15.884,16.471,17.35
11,16.297,16.448,16.973,16.399,16.123,17.209
11,16.239,16.219,16.407,16.352,16.532,15.931
11,15.979,15.699,16.82,16.091,16.081,16.285
11,16.237,16.384,16.913,16.342,16.062,17.151
11,16.395,16.384,16.56,16.502,16.691,16.079
11,16.392,16.135,17.159,15.915,16.504,17.381
11,16.393,16.137,17.16,15.916,16.505,17.382
11,16.189,16.332,16.865,16.295,16.012,17.104
11,16.043,16.201,16.746,16.156,15.884,16.99
11,15.843,16.427,17.309,15.999,16.738,16.765
11,16.248,16.395,16.924,16.352,16.073,17.161
11,16.393,15.365,16.508,15.88,15.797,16.751
11,16.331,15.621,16.248,16.393,15.365,16.508
